meme_id,image_path,blip_caption
211746,./memes_training/211746.jpeg,there is a cat that is sitting on a table with oranges
211747,./memes_training/211747.jpeg,cartoon of a man with a beard and a woman with a red scarf
211748,./memes_training/211748.jpeg,a close up of a woman with a funny expression on her face
211751,./memes_training/211751.jpeg,arafed woman in a red top and black shorts with a red arrow pointing to the right
211752,./memes_training/211752.jpeg,a woman in a black top is talking to someone on a video chat
211753,./memes_training/211753.jpeg,a painting of a woman holding a book with the caption that feeling when you finally take off
211756,./memes_training/211756.jpeg,a man with a bald head and no shirt holding his hands up
211758,./memes_training/211758.jpeg,arafed image of a man in a suit and tie pointing at the camera
211760,./memes_training/211760.jpeg,there is a woman sitting on a train with a man sitting next to her
211761,./memes_training/211761.jpeg,a panda bear sitting on a tree stump with a beer bottle in its mouth
211762,./memes_training/211762.jpeg,arafed woman in a dress posing for a picture with a man in the background
211765,./memes_training/211765.png,a woman with a surprised look on her face at a basketball game
211766,./memes_training/211766.jpeg,a woman in a black dress with a quote on it
211769,./memes_training/211769.jpeg,arafed girl in a white tank top with a purple heart on it
211770,./memes_training/211770.png,a woman holding her head in her hands and looking at the camera
211771,./memes_training/211771.jpeg,a woman sitting in a chair talking to a man in a dentist's chair
211772,./memes_training/211772.jpeg,three birds sitting on a branch with white flowers in the background
211773,./memes_training/211773.jpeg,a cartoon picture of a man with a pink hair and a girl with a pink hair
211775,./memes_training/211775.jpeg,arafed woman leaning against a car with the caption of what would you say if she
211776,./memes_training/211776.jpeg,there are two kinds of bras and a pair of shoes
211779,./memes_training/211779.jpeg,a close up of a person holding a shirt over their stomach
211780,./memes_training/211780.jpeg,a bunch of pictures of women dressed in different outfits
211781,./memes_training/211781.jpeg,a man talking on a cell phone with a caption saying how can you have women's
211782,./memes_training/211782.jpeg,a woman in a black dress and a man in a grey shirt
211784,./memes_training/211784.png,a cartoon picture of a woman with white hair and glasses
211785,./memes_training/211785.jpeg,a woman with red hair and a red top is standing in front of a wall
211786,./memes_training/211786.jpeg,a black and white photo of a group of people posing for a picture
211787,./memes_training/211787.jpeg,a woman with a hat and a white top is talking on her phone
211788,./memes_training/211788.jpeg,arafed woman with a black hair sticking out her tongue
211790,./memes_training/211790.jpeg,woman holding a sign with hearts and a message that says you looked super cute today
211791,./memes_training/211791.jpeg,a close up of a person holding a baseball bat in different pictures
211793,./memes_training/211793.jpeg,there are a group of people taking a picture together in the bathroom
211794,./memes_training/211794.jpeg,a close up of a person with a facebook message on a phone
211795,./memes_training/211795.jpeg,a cartoon drawing of a man holding a cell phone in his hand
211799,./memes_training/211799.jpeg,there is a woman yelling at a man who is wearing a black shirt
211801,./memes_training/211801.jpeg,arafed image of a man with a caption of feminists
211802,./memes_training/211802.jpeg,arafed dog in a colorful towel and a woman in a bikini
211804,./memes_training/211804.jpeg,a group of children in diapers dancing around each other
211805,./memes_training/211805.jpeg,a woman in a costume standing next to a man in a suit
211807,./memes_training/211807.jpeg,a couple of pictures of women in dresses and heels posing for a picture
211808,./memes_training/211808.png,three women are brushing their teeth and one is holding a brush
211810,./memes_training/211810.jpeg,a picture of a woman in a red dress and a man in a tuxedo
211811,./memes_training/211811.jpeg,"a man sitting at a table with a beer bottle and a sign that says, so tell me"
211812,./memes_training/211812.jpeg,a close up of a person with a beard and a sweater
211813,./memes_training/211813.jpeg,a close up of a woman with different facial expressions
211816,./memes_training/211816.jpeg,a close up of a person in a suit and tie making a funny face
211819,./memes_training/211819.jpeg,a woman in a blue dress walking down a street with a bag
211820,./memes_training/211820.jpeg,two women in school uniforms hugging each other with a caption
211821,./memes_training/211821.jpeg,a man in a white shirt is yelling in a kitchen
211823,./memes_training/211823.jpeg,a close up of a person standing on a sidewalk with a text over their head
211824,./memes_training/211824.jpeg,"arafly, this girl probably gets up early and stays up late"
211826,./memes_training/211826.jpeg,a close up of a cartoon picture of a woman with a shirt on
211828,./memes_training/211828.png,arafed woman in a short skirt standing in front of a store
211830,./memes_training/211830.jpeg,a man sitting in a chair with a beer bottle in his hand
211832,./memes_training/211832.jpeg,a woman in a skirt and high heels is taking a selfie
211835,./memes_training/211835.png,a close up of a video game with a person in a swimming pool
211837,./memes_training/211837.jpeg,a cartoon spongebob sitting on a couch with a cup of coffee
211840,./memes_training/211840.jpeg,a close up of a person standing next to a woman
211844,./memes_training/211844.jpeg,a woman in a black shirt and earrings talking to someone
211845,./memes_training/211845.png,a close up of a person standing on a field with a frisbee
211847,./memes_training/211847.jpeg,arafed girl in a hat and jacket standing in a hallway
211848,./memes_training/211848.jpeg,a man in a leather outfit standing next to another man in a forest
211851,./memes_training/211851.jpeg,a close up of a person pointing a finger at a child
211852,./memes_training/211852.png,a baby yodah is holding a baby yodah in his arms
211853,./memes_training/211853.jpeg,two women walking down a snowy road with a sign that says only three things don't get
211854,./memes_training/211854.png,"a close up of a person with a text that reads, you've had more affairs on"
211855,./memes_training/211855.jpeg,a penguin with a mustache and a mustache on its nose
211856,./memes_training/211856.jpeg,arafed man talking on a cell phone while sitting at a desk
211857,./memes_training/211857.jpeg,there is a hot dog in a tent with a bun in it
211858,./memes_training/211858.jpeg,a close up of a person wearing a hat and a bow tie
211860,./memes_training/211860.jpeg,woman in white dress with arms outstretched in the air with text saying why did the whore go to
211866,./memes_training/211866.jpeg,a close up of a child sitting in a car with a caption
211868,./memes_training/211868.jpeg,a picture taken from a meme of a woman with a doctor's face
211869,./memes_training/211869.jpeg,cartoon of a woman with a time machine and a man with a tie
211870,./memes_training/211870.jpeg,a cartoon picture of a woman with a time machine and a man with a beard
211871,./memes_training/211871.jpeg,a close up of a person in a costume and a griner
211872,./memes_training/211872.jpeg,a close up of a person with a long hair and a smile
211873,./memes_training/211873.jpeg,a close up of a woman standing next to a sign with a picture of a woman
211874,./memes_training/211874.jpeg,a woman with her arms crossed and a man with his arms crossed behind her
211875,./memes_training/211875.jpeg,a cartoon of a bunch of people that are in different stages
211876,./memes_training/211876.jpeg,there are two pictures of a man and a woman with a coffee mug
211877,./memes_training/211877.jpeg,a close up of a person with long white hair and a beard
211879,./memes_training/211879.jpeg,a bunch of pictures of a woman with a man in a suit and a woman in a costume
211882,./memes_training/211882.jpeg,a close up of a woman with a smile and a caption of the same image
211883,./memes_training/211883.jpeg,a woman sitting in front of a man who is looking at her
211884,./memes_training/211884.jpeg,a bunch of pictures of a man in a suit and tie
211885,./memes_training/211885.jpeg,three women sitting on chairs with a bottle of soda in their hand
211887,./memes_training/211887.jpeg,a close up of a woman with a smile on her face
211888,./memes_training/211888.jpeg,a picture taken from a movie showing a woman in a pink dress and a woman in a black
